01/06/2017,23:00:18,50.02,0077717.93513,C,F..
01/06/2017,23:02:00,50.02,0077738.48142,C,F..
01/06/2017,23:08:00,50.02,0077742.24248,C,F..
01/06/2017,23:10:00,50.02,0077747.30179,C,F..
01/06/2017,23:12:00,50.02,0077753.65934,C,F..
01/06/2017,23:14:00,50.03,0077759.11425,C,F..
01/06/2017,23:16:00,50.02,0077764.87283,C,F..
01/06/2017,23:18:00,50.02,0077770.83199,C,F..
01/06/2017,23:20:00,50.02,0077776.79393,C,F..
01/06/2017,23:22:00,50.02,0077782.75031,C,F..
01/06/2017,23:24:00,50.02,0077788.70669,C,F..
01/06/2017,23:28:52,50.03,0077803.21593,C,F..
01/06/2017,23:36:00,100.2,0077832.82592,C,F..
01/06/2017,23:38:00,100.2,0077844.65704,C,F..
01/06/2017,23:40:00,100.2,0077856.49372,C,F..
01/06/2017,23:42:00,100.2,0077868.31927,C,F..
01/06/2017,23:44:00,100.2,0077880.16152,C,F..
01/06/2017,23:46:00,100.2,0077891.99542,C,F..
01/06/2017,23:48:00,100.2,0077903.83766,C,F..
01/06/2017,23:50:00,100.2,0077915.67713,C,F..
01/06/2017,23:52:00,100.2,0077927.50268,C,F..
01/06/2017,23:54:00,100.2,0077939.34771,C,F..
01/06/2017,23:56:00,100.2,0077951.17326,C,F..
01/06/2017,23:58:00,100.2,0077963.01551,C,F..
02/06/2017,00:00:00,100.2,0077974.84662,C,F..
02/06/2017,00:02:00,100.2,0077986.67218,C,F..
02/06/2017,00:04:00,100.2,0077998.51164,C,F..
02/06/2017,00:06:00,100.2,0078010.33720,C,F..
02/06/2017,00:08:00,100.2,0078022.17666,C,F..
02/06/2017,00:10:00,100.2,0078034.01612,C,F..
02/06/2017,00:12:00,100.2,0078045.84724,C,F..
02/06/2017,00:14:00,100.2,0078057.68948,C,F..
02/06/2017,00:16:00,100.2,0078069.51782,C,F..
02/06/2017,00:18:00,100.2,0078081.36285,C,F..
02/06/2017,00:20:00,100.2,0078093.20231,C,F..
02/06/2017,00:22:00,100.2,0078105.04177,C,F..
02/06/2017,00:24:00,100.2,0078116.87011,C,F..
02/06/2017,00:26:00,100.2,0078128.69845,C,F..
02/06/2017,00:28:00,100.2,0078140.53513,C,F..
02/06/2017,00:30:00,100.2,0078152.36903,C,F..
02/06/2017,00:32:00,100.2,0078164.20571,C,F..
02/06/2017,00:34:00,100.2,0078175.84196,C,F..
02/06/2017,00:36:00,100.2,0078187.86516,C,F..
02/06/2017,00:38:00,100.2,0078199.70462,C,F..
02/06/2017,00:40:00,100.2,0078211.54131,C,F..
02/06/2017,00:46:17,50.02,0078247.20836,C,F..
02/06/2017,00:48:00,50.02,0078252.37352,C,F..
02/06/2017,00:50:00,50.02,0078258.32990,C,F..
02/06/2017,00:52:00,50.02,0078264.28628,C,F..
02/06/2017,00:54:00,50.02,0078270.24266,C,F..
02/06/2017,00:56:00,50.02,0078276.20182,C,F..
02/06/2017,00:58:00,50.02,0078282.15820,C,F..
02/06/2017,01:00:00,50.02,0078288.12014,C,F..
02/06/2017,01:02:00,50.02,0078294.07374,C,F..
02/06/2017,01:04:00,50.02,0078300.03568,C,F..
02/06/2017,01:06:00,50.02,0078305.98928,C,F..
02/06/2017,01:08:00,50.02,0078311.95122,C,F..
02/06/2017,01:10:00,50.02,0078317.91038,C,F..
02/06/2017,01:12:00,50.02,0078323.86954,C,F..
02/06/2017,01:14:00,50.02,0078329.82870,C,F..
02/06/2017,01:16:00,50.02,0078335.78508,C,F..
02/06/2017,01:18:00,50.02,0078341.74146,C,F..
02/06/2017,01:20:00,50.02,0078347.70340,C,F..
02/06/2017,01:22:00,50.02,0078353.65700,C,F..
02/06/2017,01:24:00,50.02,0078359.61616,C,F..
02/06/2017,01:26:00,50.00,0078365.57254,C,F..
02/06/2017,01:28:00,50.02,0078371.53170,C,F..
02/06/2017,01:30:00,50.02,0078377.49086,C,F..
02/06/2017,01:32:00,50.02,0078383.44445,C,F..
02/06/2017,01:34:00,50.02,0078389.40640,C,F..
02/06/2017,01:36:00,50.02,0078395.35999,C,F..
02/06/2017,01:38:00,50.02,0078401.31915,C,F..
02/06/2017,01:40:00,50.02,0078407.27553,C,F..
02/06/2017,01:42:00,50.02,0078413.23191,C,F..
02/06/2017,01:44:00,50.02,0078419.19107,C,F..
02/06/2017,01:46:00,50.02,0078425.15023,C,F..
02/06/2017,01:48:00,50.02,0078431.01188,C,F..
02/06/2017,01:50:00,50.02,0078437.07133,C,F..
02/06/2017,01:52:00,50.02,0078443.02771,C,F..
02/06/2017,01:54:00,50.02,0078448.98687,C,F..
02/06/2017,01:56:00,50.02,0078454.94325,C,F..
02/06/2017,01:58:00,50.02,0078460.90241,C,F..
02/06/2017,02:00:00,50.02,0078466.86436,C,F..
02/06/2017,02:02:00,50.02,0078472.82073,C,F..
02/06/2017,02:04:00,50.02,0078478.78268,C,F..
02/06/2017,02:06:00,50.02,0078484.73905,C,F..
02/06/2017,02:08:00,50.02,0078490.69822,C,F..
02/06/2017,02:10:00,50.02,0078496.65738,C,F..
02/06/2017,02:12:00,50.02,0078502.61654,C,F..
02/06/2017,02:14:00,50.02,0078508.57291,C,F..
02/06/2017,02:16:00,50.02,0078514.53208,C,F..
02/06/2017,02:18:00,50.02,0078520.48845,C,F..
02/06/2017,02:20:00,50.02,0078526.44483,C,F..
02/06/2017,02:22:00,50.02,0078532.39843,C,F..
02/06/2017,02:24:00,50.02,0078538.35481,C,F..
02/06/2017,02:26:00,50.02,0078544.30841,C,F..
02/06/2017,02:28:00,50.02,0078550.26757,C,F..
02/06/2017,02:30:00,50.02,0078556.22395,C,F..
02/06/2017,02:32:00,50.02,0078562.18032,C,F..
02/06/2017,02:34:00,50.02,0078568.13670,C,F..
02/06/2017,02:36:00,50.02,0078574.09308,C,F..
02/06/2017,02:38:00,50.02,0078580.04946,C,F..
02/06/2017,02:40:00,50.02,0078586.01140,C,F..
02/06/2017,02:42:00,50.02,0078591.96778,C,F..
02/06/2017,02:44:00,50.00,0078597.92694,C,F..
02/06/2017,02:46:00,50.02,0078603.88332,C,F..
02/06/2017,02:48:00,50.02,0078609.73941,C,F..
02/06/2017,02:50:00,50.02,0078615.79886,C,F..
02/06/2017,02:52:00,50.02,0078621.75524,C,F..
02/06/2017,02:54:00,50.02,0078627.71440,C,F..
02/06/2017,02:56:00,50.00,0078633.67078,C,F..
02/06/2017,02:58:00,50.02,0078639.62994,C,F..
02/06/2017,03:00:00,50.02,0078645.58910,C,F..
02/06/2017,03:02:00,50.02,0078651.54826,C,F..
02/06/2017,03:04:00,50.02,0078657.50742,C,F..
